3, 58, 43
3, 59, 45
3, 60, 45
3, 61, 44
3, 62, 42
3, 63, 38
3, 64, 34
3, 65, 35
3, 66, 39
3, 67, 44
3, 68, 48
3, 69, 51
3, 70, 57
3, 71, 62
3, 72, 68
3, 73, 74
3, 74, 80
3, 75, 85
3, 76, 89
3, 77, 93
3, 78, 97
3, 79, 99
3, 80, 100
3, 81, 102
3, 82, 103
3, 83, 104
3, 84, 105
3, 85, 106
3, 86, 108
3, 87, 108
3, 88, 107
3, 89, 107
3, 90, 107
3, 91, 106
3, 92, 103
3, 93, 100
3, 94, 95
3, 95, 91
3, 96, 85
3, 97, 78
3, 98, 71
3, 99, 65
4, 0, 244
4, 1, 244
4, 2, 241
4, 3, 238
4, 4, 233
4, 5, 228
4, 6, 223
4, 7, 217
4, 8, 211
4, 9, 205
4, 10, 199
4, 11, 192
4, 12, 185
4, 13, 179
4, 14, 174
4, 15, 167
4, 16, 160
4, 17, 153
4, 18, 148
4, 19, 141
4, 20, 134
4, 21, 127
4, 22, 123
4, 23, 119
4, 24, 115
4, 25, 111
4, 26, 107
4, 27, 103
4, 28, 98
4, 29, 93
4, 30, 87
4, 31, 81
4, 32, 78
4, 33, 74
4, 34, 70
4, 35, 64
4, 36, 58
4, 37, 57
4, 38, 57
4, 39, 56
4, 40, 57
4, 41, 58
4, 42, 59
4, 43, 60
4, 44, 59
4, 45, 58
4, 46, 57
4, 47, 57
4, 48, 56
4, 49, 56
4, 50, 56
4, 51, 55
4, 52, 53
4, 53, 50
4, 54, 48
4, 55, 45
4, 56, 42
4, 57, 41
4, 58, 43
4, 59, 44
4, 60, 44
4, 61, 43
4, 62, 41
4, 63, 38
4, 64, 35
4, 65, 35
4, 66, 38
4, 67, 42
4, 68, 46
4, 69, 49
4, 70, 54
4, 71, 60
4, 72, 66
4, 73, 72
4, 74, 78
4, 75, 84
4, 76, 89
4, 77, 93
4, 78, 96
4, 79, 99
4, 80, 101
4, 81, 102
4, 82, 103
4, 83, 103
4, 84, 103
4, 85, 106
4, 86, 107
4, 87, 107
4, 88, 107
4, 89, 107
4, 90, 107
4, 91, 105
4, 92, 103
4, 93, 100
4, 94, 96
4, 95, 91
4, 96, 85
4, 97, 79
4, 98, 72
4, 99, 66
5, 0, 240
5, 1, 239
5, 2, 237
5, 3, 233
5, 4, 229
5, 5, 225
5, 6, 219
5, 7, 214
5, 8, 208
5, 9, 203
5, 10, 196
5, 11, 189
5, 12, 182
5, 13, 177
5, 14, 171
5, 15, 165
5, 16, 159
5, 17, 152
5, 18, 146
5, 19, 140
5, 20, 132
5, 21, 126
5, 22, 121
5, 23, 117
5, 24, 113
5, 25, 110
5, 26, 106
5, 27, 102
5, 28, 97
5, 29, 92
5, 30, 86
5, 31, 81
5, 32, 78
5, 33, 74
5, 34, 70
5, 35, 64
5, 36, 59
5, 37, 57
5, 38, 56
5, 39, 56
5, 40, 56
5, 41, 57
5, 42, 58
5, 43, 59
5, 44, 59
5, 45, 57
5, 46, 57
5, 47, 56
5, 48, 56
5, 49, 56
5, 50, 56
5, 51, 55
5, 52, 53
5, 53, 51
5, 54, 48
5, 55, 46
5, 56, 43
5, 57, 42
5, 58, 43
5, 59, 43
5, 60, 43
5, 61, 42
5, 62, 40
5, 63, 38
5, 64, 35
5, 65, 35
5, 66, 39
5, 67, 43
5, 68, 46
5, 69, 49
5, 70, 53
5, 71, 60
5, 72, 66
5, 73, 73
5, 74, 79
5, 75, 85
5, 76, 90
5, 77, 94
5, 78, 97
5, 79, 100
5, 80, 101
5, 81, 102
5, 82, 103
5, 83, 102
5, 84, 103
5, 85, 105
5, 86, 107
5, 87, 107
5, 88, 106
5, 89, 107
5, 90, 107
5, 91, 105
5, 92, 103
5, 93, 100
5, 94, 96
5, 95, 91
5, 96, 86
5, 97, 80
5, 98, 74
5, 99, 68
6, 0, 235
6, 1, 234
6, 2, 232
6, 3, 229
6, 4, 225
6, 5, 221
6, 6, 215
6, 7, 210
6, 8, 205
6, 9, 199
6, 10, 192
6, 11, 186
6, 12, 179
6, 13, 174
6, 14, 169
6, 15, 163
6, 16, 156
6, 17, 150
6, 18, 144
6, 19, 138
6, 20, 131
6, 21, 123
6, 22, 119
6, 23, 115
6, 24, 112
6, 25, 108
6, 26, 104
6, 27, 100
6, 28, 96
6, 29, 90
6, 30, 85
6, 31, 80
6, 32, 77
6, 33, 74
6, 34, 69
6, 35, 64
6, 36, 59
6, 37, 55
6, 38, 55
6, 39, 55
6, 40, 55
6, 41, 55
6, 42, 57
6, 43, 57
6, 44, 57
6, 45, 56
6, 46, 56
6, 47, 56
6, 48, 56
6, 49, 56
6, 50, 56
6, 51, 55
6, 52, 53
6, 53, 51
6, 54, 48
6, 55, 46
6, 56, 43
6, 57, 44
6, 58, 44
6, 59, 45
6, 60, 44
6, 61, 43
6, 62, 41
6, 63, 38
6, 64, 35
6, 65, 34
6, 66, 39
6, 67, 43
6, 68, 47
6, 69, 50
6, 70, 54
6, 71, 60
6, 72, 66
6, 73, 73
6, 74, 79
6, 75, 85
6, 76, 90
6, 77, 95
6, 78, 98
6, 79, 100
6, 80, 102
6, 81, 102
6, 82, 102
6, 83, 101
6, 84, 103
6, 85, 105
6, 86, 106
6, 87, 107
6, 88, 107
6, 89, 107
6, 90, 107
6, 91, 105
6, 92, 103
6, 93, 100
6, 94, 96
6, 95, 91
6, 96, 86
6, 97, 81
6, 98, 75
6, 99, 70
7, 0, 230
7, 1, 229
7, 2, 227
7, 3, 224
7, 4, 221
7, 5, 216
7, 6, 211
7, 7, 206
7, 8, 200
7, 9, 195
7, 10, 188
7, 11, 182
7, 12, 176
7, 13, 171
7, 14, 165
7, 15, 160
7, 16, 154
7, 17, 147
7, 18, 142
7, 19, 135
7, 20, 129
7, 21, 121
7, 22, 117
7, 23, 114
7, 24, 110
7, 25, 107
7, 26, 103
7, 27, 98
7, 28, 93
7, 29, 88
7, 30, 83
7, 31, 79
7, 32, 76
7, 33, 73
7, 34, 68
7, 35, 64
7, 36, 59
7, 37, 54
7, 38, 53
7, 39, 53
7, 40, 53
7, 41, 53
7, 42, 55
7, 43, 55
7, 44, 55
7, 45, 55
7, 46, 56
7, 47, 56
7, 48, 56
7, 49, 56
7, 50, 56
7, 51, 55
7, 52, 53
7, 53, 51
7, 54, 49
7, 55, 46
7, 56, 44
7, 57, 45
7, 58, 46
7, 59, 46
7, 60, 46
7, 61, 45
7, 62, 42
7, 63, 39
7, 64, 36
7, 65, 34
7, 66, 38
7, 67, 43
7, 68, 47
7, 69, 51
7, 70, 55
7, 71, 60
7, 72, 66
7, 73, 73
7, 74, 79
7, 75, 85
7, 76, 90
7, 77, 94
7, 78, 98
7, 79, 100
7, 80, 101
7, 81, 102
7, 82, 101
7, 83, 101
7, 84, 103
7, 85, 104
7, 86, 106
7, 87, 106
7, 88, 107
7, 89, 107
7, 90, 107
7, 91, 106
7, 92, 103
7, 93, 100
7, 94, 96
7, 95, 92
7, 96, 87
7, 97, 82
7, 98, 77
7, 99, 72
8, 0, 224
8, 1, 224
8, 2, 221
8, 3, 219
8, 4, 216
8, 5, 212
8, 6, 207
8, 7, 202
8, 8, 197
8, 9, 191
8, 10, 185
8, 11, 178
8, 12, 173
8, 13, 167
8, 14, 162
8, 15, 157
8, 16, 151
8, 17, 145
8, 18, 139
8, 19, 133
8, 20, 126
8, 21, 119
8, 22, 115
8, 23, 112
8, 24, 109
8, 25, 105
8, 26, 101
8, 27, 96
8, 28, 91
8, 29, 87
8, 30, 82
8, 31, 78
8, 32, 76
8, 33, 73
8, 34, 69
8, 35, 64
8, 36, 58
8, 37, 53
8, 38, 52
8, 39, 51
8, 40, 51
8, 41, 52
8, 42, 53
8, 43, 53
8, 44, 54
8, 45, 54
8, 46, 55
8, 47, 56
8, 48, 56
8, 49, 56
8, 50, 56
8, 51, 55
8, 52, 54
8, 53, 52
8, 54, 49
8, 55, 47
8, 56, 46
8, 57, 48
8, 58, 49
8, 59, 49
8, 60, 48
8, 61, 47
8, 62, 44
8, 63, 41
8, 64, 37
8, 65, 35
8, 66, 38
8, 67, 43
8, 68, 47
8, 69, 51
8, 70, 55
8, 71, 59
8, 72, 65
8, 73, 72
8, 74, 78
8, 75, 84
8, 76, 89
8, 77, 93
8, 78, 97
8, 79, 99
8, 80, 101
8, 81, 101
8, 82, 101
8, 83, 102
8, 84, 103
8, 85, 105
8, 86, 106
8, 87, 107
8, 88, 108
8, 89, 108
8, 90, 108
8, 91, 106
8, 92, 104
8, 93, 101
8, 94, 97
8, 95, 93
8, 96, 89
8, 97, 84
8, 98, 78
8, 99, 74
9, 0, 219
9, 1, 218
9, 2, 216
9, 3, 214
9, 4, 211
9, 5, 207
9, 6, 203
9, 7, 198
9, 8, 193
9, 9, 188
9, 10, 181
9, 11, 175
9, 12, 169
9, 13, 163
9, 14, 159
9, 15, 154
9, 16, 148
9, 17, 142
9, 18, 136
9, 19, 130
9, 20, 123
9, 21, 117
9, 22, 113
9, 23, 110
9, 24, 107
9, 25, 104
9, 26, 99
9, 27, 95
9, 28, 91
9, 29, 86
9, 30, 81
9, 31, 78
9, 32, 76
9, 33, 73
9, 34, 68
9, 35, 63
9, 36, 58
9, 37, 52
9, 38, 50
9, 39, 50
9, 40, 50
9, 41, 50
9, 42, 51
9, 43, 52
9, 44, 52
9, 45, 53
9, 46, 54
9, 47, 55
9, 48, 56
9, 49, 55
9, 50, 55
9, 51, 55
9, 52, 53
9, 53, 51
9, 54, 50
9, 55, 48
9, 56, 47
9, 57, 49
9, 58, 50
9, 59, 51
9, 60, 50
9, 61, 48
9, 62, 46
9, 63, 42
9, 64, 38
9, 65, 36
9, 66, 38
9, 67, 43
9, 68, 47
9, 69, 51
9, 70, 55
9, 71, 59
9, 72, 64
9, 73, 71
9, 74, 77
9, 75, 83
9, 76, 88
9, 77, 93
9, 78, 96
9, 79, 98
9, 80, 100
9, 81, 100
9, 82, 101
9, 83, 103
9, 84, 104
9, 85, 106
9, 86, 107
9, 87, 108
9, 88, 109
9, 89, 109
9, 90, 108
9, 91, 107
9, 92, 105
9, 93, 102
9, 94, 98
9, 95, 94
9, 96, 90
9, 97, 85
9, 98, 80
9, 99, 75
10, 0, 214
10, 1, 213
10, 2, 210
10, 3, 208
10, 4, 205
10, 5, 202
10, 6, 198
10, 7, 194
10, 8, 189
10, 9, 183
10, 10, 177
10, 11, 171
10, 12, 165
10, 13, 160
10, 14, 155
10, 15, 150
10, 16, 145
10, 17, 139
10, 18, 132
10, 19, 126
10, 20, 120
10, 21, 114
10, 22, 111
10, 23, 108
10, 24, 105
10, 25, 101
10, 26, 97
10, 27, 93
10, 28, 89
10, 29, 84
10, 30, 80
10, 31, 77
10, 32, 74
10, 33, 71
10, 34, 67
10, 35, 62
10, 36, 57
10, 37, 51
10, 38, 48
10, 39, 48
10, 40, 48
10, 41, 49
10, 42, 50
10, 43, 50
10, 44, 51
10, 45, 53
10, 46, 54
10, 47, 54
10, 48, 55
10, 49, 55
10, 50, 54
10, 51, 54
10, 52, 52
10, 53, 51
10, 54, 49
10, 55, 47
10, 56, 48
10, 57, 50
10, 58, 51
10, 59, 51
10, 60, 50
10, 61, 49
10, 62, 46
10, 63, 43
10, 64, 40
10, 65, 38
10, 66, 37
10, 67, 42
10, 68, 46
10, 69, 50
10, 70, 54
10, 71, 58
10, 72, 63
10, 73, 69
10, 74, 75
10, 75, 81
10, 76, 87
10, 77, 91
10, 78, 94
10, 79, 97
10, 80, 98
10, 81, 99
10, 82, 101
10, 83, 103
10, 84, 105
10, 85, 106
10, 86, 108
10, 87, 109
10, 88, 110
10, 89, 110
10, 90, 109
10, 91, 108
10, 92, 106
10, 93, 103
10, 94, 99
10, 95, 95
10, 96, 91
10, 97, 86
10, 98, 81
10, 99, 77
11, 0, 208
11, 1, 207
11, 2, 205
11, 3, 202
11, 4, 199
11, 5, 196
11, 6, 192
11, 7, 189
11, 8, 184
11, 9, 179
11, 10, 173
11, 11, 167
11, 12, 160
11, 13, 156
11, 14, 151
11, 15, 146
11, 16, 141
11, 17, 135
11, 18, 128
11, 19, 122
11, 20, 116
11, 21, 111
11, 22, 108
11, 23, 105
11, 24, 103
11, 25, 99
11, 26, 95
11, 27, 91
11, 28, 86
11, 29, 82
11, 30, 78
11, 31, 75
11, 32, 73
11, 33, 70
11, 34, 66
11, 35, 61
11, 36, 56
11, 37, 51
11, 38, 46
11, 39, 47
11, 40, 47
11, 41, 48
11, 42, 49
11, 43, 50
11, 44, 51
11, 45, 52
11, 46, 53
11, 47, 54
11, 48, 54
11, 49, 54
11, 50, 53
11, 51, 52
11, 52, 51
11, 53, 49
11, 54, 47
11, 55, 45
11, 56, 47
11, 57, 49
11, 58, 50
11, 59, 50
11, 60, 50
11, 61, 49
11, 62, 47
11, 63, 43
11, 64, 41
11, 65, 38
11, 66, 36
11, 67, 40
11, 68, 45
11, 69, 49
11, 70, 53
11, 71, 58
11, 72, 62
11, 73, 67
11, 74, 73
11, 75, 79
11, 76, 84
11, 77, 89
11, 78, 92
11, 79, 95
11, 80, 97
11, 81, 98
11, 82, 101
11, 83, 104
11, 84, 106
11, 85, 107
11, 86, 109
11, 87, 110
11, 88, 110
11, 89, 110
11, 90, 109
11, 91, 108
11, 92, 106
11, 93, 103
11, 94, 99
11, 95, 96
11, 96, 91
11, 97, 87
11, 98, 82
11, 99, 78
12, 0, 202
12, 1, 201
12, 2, 199
12, 3, 196
12, 4, 193
12, 5, 190
12, 6, 187
12, 7, 183
12, 8, 179
12, 9, 174
12, 10, 169
12, 11, 163
12, 12, 157
12, 13, 152
12, 14, 147
12, 15, 142
12, 16, 137
12, 17, 131
12, 18, 124
12, 19, 117
12, 20, 112
12, 21, 109
12, 22, 106
12, 23, 103
12, 24, 100
12, 25, 97
12, 26, 93
12, 27, 89
12, 28, 85
12, 29, 81
12, 30, 76
12, 31, 73
12, 32, 71
12, 33, 68
12, 34, 64
12, 35, 60
12, 36, 55
12, 37, 50
12, 38, 45
12, 39, 46
12, 40, 46
12, 41, 47
12, 42, 48
12, 43, 49
12, 44, 50
12, 45, 52
12, 46, 53
12, 47, 54
12, 48, 54
12, 49, 53
12, 50, 52
12, 51, 51
12, 52, 49
12, 53, 47
12, 54, 45
12, 55, 42
12, 56, 45
12, 57, 47
12, 58, 48
12, 59, 49
12, 60, 49
12, 61, 49
12, 62, 47
12, 63, 44
12, 64, 42
12, 65, 39
12, 66, 36
12, 67, 39
12, 68, 43
12, 69, 47
12, 70, 52
12, 71, 57
12, 72, 61
12, 73, 66
12, 74, 71
12, 75, 76
12, 76, 82
12, 77, 87
12, 78, 91
12, 79, 93
12, 80, 95
12, 81, 98
12, 82, 101
12, 83, 104
12, 84, 106
12, 85, 108
12, 86, 110
12, 87, 111
12, 88, 111
12, 89, 110
12, 90, 109
12, 91, 108
12, 92, 106
12, 93, 103
12, 94, 100
12, 95, 96
12, 96, 92
12, 97, 88
12, 98, 83
12, 99, 79
13, 0, 196
13, 1, 195
13, 2, 193
13, 3, 191
13, 4, 187
13, 5, 184
13, 6, 181
13, 7, 178
13, 8, 174
13, 9, 170
13, 10, 164
13, 11, 159
13, 12, 155
13, 13, 149
13, 14, 144
13, 15, 138
13, 16, 132
13, 17, 126
13, 18, 120
13, 19, 114
13, 20, 109
13, 21, 106
13, 22, 103
13, 23, 100
13, 24, 97
13, 25, 94
13, 26, 90
13, 27, 87
13, 28, 83
13, 29, 79
13, 30, 75
13, 31, 71
13, 32, 69
13, 33, 66
13, 34, 63
13, 35, 58
13, 36, 54
13, 37, 49
13, 38, 44
13, 39, 45
13, 40, 45
13, 41, 46
13, 42, 47
13, 43, 49
13, 44, 50
13, 45, 51
13, 46, 53
13, 47, 53
13, 48, 53
13, 49, 52
13, 50, 51
13, 51, 50
13, 52, 48
13, 53, 46
13, 54, 44
13, 55, 42
13, 56, 45
13, 57, 46
13, 58, 48
13, 59, 49
13, 60, 50
13, 61, 50
13, 62, 48
13, 63, 46
13, 64, 43
13, 65, 40
13, 66, 37
13, 67, 38
13, 68, 42
13, 69, 46
13, 70, 51
13, 71, 56
13, 72, 60
13, 73, 64
13, 74, 68
13, 75, 75
13, 76, 80
13, 77, 85
13, 78, 89
13, 79, 92
13, 80, 94
13, 81, 98
13, 82, 101
13, 83, 104
13, 84, 107
13, 85, 109
13, 86, 111
13, 87, 112
13, 88, 112
13, 89, 111
13, 90, 110
13, 91, 109
13, 92, 108
13, 93, 105
13, 94, 102
13, 95, 98
13, 96, 94
13, 97, 90
13, 98, 86
13, 99, 82
14, 0, 190
14, 1, 190
14, 2, 188
14, 3, 185
14, 4, 182
14, 5, 179
14, 6, 177
14, 7, 173
14, 8, 170
14, 9, 165
14, 10, 160
14, 11, 156
14, 12, 151
14, 13, 147
14, 14, 141
14, 15, 136
14, 16, 130
14, 17, 124
14, 18, 118
14, 19, 112
14, 20, 107
14, 21, 103
14, 22, 100
14, 23, 97
14, 24, 94
14, 25, 91
14, 26, 88
14, 27, 84
14, 28, 81
14, 29, 77
14, 30, 73
14, 31, 69
14, 32, 67
14, 33, 64
14, 34, 61
14, 35, 56
14, 36, 52
14, 37, 48
14, 38, 44
14, 39, 44
14, 40, 45
14, 41, 46
14, 42, 47
14, 43, 48
14, 44, 49
14, 45, 51
14, 46, 52
14, 47, 53
14, 48, 52
14, 49, 51
14, 50, 50
14, 51, 49
14, 52, 47
14, 53, 45
14, 54, 44
14, 55, 43
14, 56, 46
14, 57, 49
14, 58, 51
14, 59, 51
14, 60, 52
14, 61, 52
14, 62, 50
14, 63, 48
14, 64, 44
14, 65, 41
14, 66, 38
14, 67, 37
14, 68, 41
14, 69, 44
14, 70, 49
14, 71, 54
14, 72, 59
14, 73, 63
14, 74, 67
14, 75, 73
14, 76, 79
14, 77, 84
14, 78, 87
14, 79, 90
14, 80, 93
14, 81, 97
14, 82, 101
14, 83, 104
14, 84, 107
14, 85, 110
14, 86, 112
14, 87, 113
14, 88, 112
14, 89, 111
14, 90, 112
14, 91, 111
14, 92, 109
14, 93, 107
14, 94, 104
14, 95, 100
14, 96, 97
14, 97, 93
14, 98, 89
14, 99, 85
15, 0, 185
15, 1, 184
15, 2, 183
15, 3, 180
15, 4, 176
15, 5, 174
15, 6, 172
15, 7, 169
15, 8, 165
15, 9, 161
15, 10, 156
15, 11, 152
15, 12, 148
15, 13, 143
15, 14, 138
15, 15, 133
15, 16, 128
15, 17, 122
15, 18, 116
15, 19, 110
15, 20, 104
15, 21, 101
15, 22, 97
15, 23, 94
15, 24, 91
15, 25, 87
15, 26, 85
15, 27, 83
15, 28, 80
15, 29, 76
15, 30, 71
15, 31, 67
15, 32, 65
15, 33, 62
15, 34, 58
15, 35, 54
15, 36, 50
15, 37, 46
15, 38, 42
15, 39, 42
15, 40, 44
15, 41, 45
15, 42, 46
15, 43, 48
15, 44, 49
15, 45, 51
15, 46, 51
15, 47, 52
15, 48, 51
15, 49, 50
15, 50, 50
15, 51, 49
15, 52, 48
15, 53, 46
15, 54, 45
15, 55, 45
15, 56, 48
15, 57, 50
15, 58, 52
15, 59, 53
15, 60, 53
15, 61, 53
15, 62, 51
15, 63, 49
15, 64, 45
15, 65, 42
15, 66, 39
15, 67, 35
15, 68, 39
15, 69, 42
15, 70, 48
15, 71, 53
15, 72, 57
15, 73, 61
15, 74, 65
15, 75, 71
15, 76, 77
15, 77, 82
15, 78, 86
15, 79, 89
15, 80, 93
15, 81, 97
15, 82, 101
15, 83, 104
15, 84, 108
15, 85, 110
15, 86, 112
15, 87, 113
15, 88, 112
15, 89, 112
15, 90, 112
15, 91, 112
15, 92, 110
15, 93, 108
15, 94, 105
15, 95, 102
15, 96, 98
15, 97, 94
15, 98, 91
15, 99, 87
16, 0, 180
16, 1, 179
16, 2, 177
16, 3, 174
16, 4, 170
16, 5, 169
16, 6, 167
16, 7, 164
16, 8, 160
16, 9, 156
16, 10, 152
16, 11, 148
16, 12, 144
16, 13, 140
16, 14, 135
16, 15, 130
16, 16, 125
16, 17, 119
16, 18, 114
16, 19, 107
16, 20, 102
16, 21, 97
16, 22, 94
16, 23, 91
16, 24, 87
16, 25, 85
16, 26, 83
16, 27, 80
16, 28, 77
16, 29, 74
16, 30, 69
16, 31, 65
16, 32, 62
16, 33, 60
16, 34, 56
16, 35, 52
16, 36, 48
16, 37, 44
16, 38, 41
16, 39, 41
16, 40, 43
16, 41, 44
16, 42, 46
16, 43, 48
16, 44, 49
16, 45, 50
16, 46, 50
16, 47, 50
16, 48, 49
16, 49, 50
16, 50, 50
16, 51, 49
16, 52, 48
16, 53, 47
16, 54, 46
16, 55, 45
16, 56, 49
16, 57, 51
16, 58, 53
16, 59, 54
16, 60, 54
16, 61, 53
16, 62, 52
16, 63, 49
16, 64, 45
16, 65, 43
16, 66, 39
16, 67, 35
16, 68, 37
16, 69, 41
16, 70, 45
16, 71, 50
16, 72, 55
16, 73, 59
16, 74, 64
16, 75, 70
16, 76, 76
16, 77, 81
16, 78, 85
16, 79, 88
16, 80, 92
16, 81, 96
16, 82, 100
16, 83, 104
16, 84, 107
16, 85, 110
16, 86, 112
16, 87, 113
16, 88, 113
16, 89, 112
16, 90, 112
16, 91, 112
16, 92, 111
16, 93, 109
16, 94, 106
16, 95, 103
16, 96, 99
16, 97, 95
16, 98, 91
16, 99, 87
17, 0, 174
17, 1, 174
17, 2, 172
17, 3, 169
17, 4, 165
17, 5, 164
17, 6, 162
17, 7, 159
17, 8, 156
17, 9, 151
17, 10, 147
17, 11, 144
17, 12, 140
17, 13, 136
17, 14, 131
17, 15, 127
17, 16, 122
17, 17, 117
17, 18, 111
17, 19, 105
17, 20, 99
17, 21, 94
17, 22, 90
17, 23, 87
17, 24, 85
17, 25, 83
17, 26, 80
17, 27, 77
17, 28, 74
17, 29, 71
17, 30, 67
17, 31, 64
17, 32, 60
17, 33, 57
17, 34, 54
17, 35, 50
17, 36, 46
17, 37, 43
17, 38, 39
17, 39, 40
17, 40, 42
17, 41, 44
17, 42, 46
17, 43, 47
17, 44, 49
17, 45, 49
17, 46, 49
17, 47, 48
17, 48, 48
17, 49, 49
